,DATE,COMPANY,LT_DEBT_TO_COM_EQY
6046,2012-05-24,intc us equity,15.1583
6047,2012-05-23,intc us equity,15.1583
6048,2012-05-22,intc us equity,15.1583
6049,2012-05-21,intc us equity,15.1583
6050,2012-05-20,intc us equity,15.1583
6051,2012-05-17,intc us equity,15.1583
6052,2012-05-16,intc us equity,15.1583
6053,2012-05-15,intc us equity,15.1583
6054,2012-05-14,intc us equity,15.1583
6055,2012-05-13,intc us equity,15.1583
6056,2012-05-10,intc us equity,15.1583
6057,2012-05-09,intc us equity,15.1583
6058,2012-05-08,intc us equity,15.1583
6059,2012-05-07,intc us equity,15.1583
6060,2012-05-06,intc us equity,15.1583
6061,2012-05-03,intc us equity,15.1583
6062,2012-05-02,intc us equity,15.1583
6063,2012-05-01,intc us equity,15.1583
6064,2012-04-30,intc us equity,15.1583
6065,2012-04-29,intc us equity,15.1583
6066,2012-04-26,intc us equity,15.1583
6067,2012-04-25,intc us equity,15.1583
6068,2012-04-24,intc us equity,15.1583
6069,2012-04-23,intc us equity,15.1583
6070,2012-04-22,intc us equity,15.1583
6071,2012-04-19,intc us equity,15.1583
6072,2012-04-18,intc us equity,15.1583
6073,2012-04-17,intc us equity,15.1583
6074,2012-04-16,intc us equity,15.1583
6075,2012-04-15,intc us equity,15.1583
6076,2012-04-12,intc us equity,15.1583
6077,2012-04-11,intc us equity,15.1583
6078,2012-04-10,intc us equity,15.1583
6079,2012-04-09,intc us equity,15.1583
6080,2012-04-08,intc us equity,15.1583
6081,2012-04-05,intc us equity,15.1583
6082,2012-04-04,intc us equity,15.1583
6083,2012-04-03,intc us equity,15.1583
6084,2012-04-02,intc us equity,15.1583
6085,2012-04-01,intc us equity,15.1583
6086,2012-03-29,intc us equity,15.4299
6087,2012-03-28,intc us equity,15.4299
6088,2012-03-27,intc us equity,15.4299
6089,2012-03-26,intc us equity,15.4299
6090,2012-03-25,intc us equity,15.4299
6091,2012-03-22,intc us equity,15.4299
6092,2012-03-21,intc us equity,15.4299
6093,2012-03-20,intc us equity,15.4299
6094,2012-03-19,intc us equity,15.4299
6095,2012-03-18,intc us equity,15.4299
6096,2012-03-15,intc us equity,15.4299
6097,2012-03-14,intc us equity,15.4299
6098,2012-03-13,intc us equity,15.4299
6099,2012-03-12,intc us equity,15.4299
6100,2012-03-11,intc us equity,15.4299
6101,2012-03-08,intc us equity,15.4299
6102,2012-03-07,intc us equity,15.4299
6103,2012-03-06,intc us equity,15.4299
6104,2012-03-05,intc us equity,15.4299
6105,2012-03-04,intc us equity,15.4299
6106,2012-03-01,intc us equity,15.4299
6107,2012-02-29,intc us equity,15.4299
6108,2012-02-28,intc us equity,15.4299
6109,2012-02-27,intc us equity,15.4299
6110,2012-02-26,intc us equity,15.4299
6111,2012-02-23,intc us equity,15.4299
6112,2012-02-22,intc us equity,15.4299
6113,2012-02-21,intc us equity,15.4299
6114,2012-02-20,intc us equity,15.4299
6115,2012-02-19,intc us equity,15.4299
6116,2012-02-16,intc us equity,15.4299
6117,2012-02-15,intc us equity,15.4299
6118,2012-02-14,intc us equity,15.4299
6119,2012-02-13,intc us equity,15.4299
6120,2012-02-12,intc us equity,15.4299
6121,2012-02-09,intc us equity,15.4299
6122,2012-02-08,intc us equity,15.4299
6123,2012-02-07,intc us equity,15.4299
6124,2012-02-06,intc us equity,15.4299
6125,2012-02-05,intc us equity,15.4299
6126,2012-02-02,intc us equity,15.4299
6127,2012-02-01,intc us equity,15.4299
6128,2012-01-31,intc us equity,15.4299
6129,2012-01-30,intc us equity,15.4299
6130,2012-01-29,intc us equity,15.4299
6131,2012-01-26,intc us equity,15.4299
6132,2012-01-25,intc us equity,15.4299
6133,2012-01-24,intc us equity,15.4299
6134,2012-01-23,intc us equity,15.4299
6135,2012-01-22,intc us equity,15.4299
6136,2012-01-19,intc us equity,15.4299
6137,2012-01-18,intc us equity,15.4299
6138,2012-01-17,intc us equity,15.4299
6139,2012-01-16,intc us equity,15.4299
6140,2012-01-15,intc us equity,15.4299
6141,2012-01-12,intc us equity,15.4299
6142,2012-01-11,intc us equity,15.4299
6143,2012-01-10,intc us equity,15.4299
6144,2012-01-09,intc us equity,15.4299
6145,2012-01-08,intc us equity,15.4299
6146,2012-01-05,intc us equity,15.4299
6147,2012-01-04,intc us equity,15.4299
6148,2012-01-03,intc us equity,15.4299
6149,2012-01-02,intc us equity,15.4299
6150,2012-01-01,intc us equity,15.4299
6151,2011-12-29,intc us equity,15.3436
6152,2011-12-28,intc us equity,15.3436
6153,2011-12-27,intc us equity,15.3436
6154,2011-12-26,intc us equity,15.3436
6155,2011-12-25,intc us equity,15.3436
6156,2011-12-22,intc us equity,15.3436
6157,2011-12-21,intc us equity,15.3436
6158,2011-12-20,intc us equity,15.3436
6159,2011-12-19,intc us equity,15.3436
6160,2011-12-18,intc us equity,15.3436
6161,2011-12-15,intc us equity,15.3436
6162,2011-12-14,intc us equity,15.3436
6163,2011-12-13,intc us equity,15.3436
6164,2011-12-12,intc us equity,15.3436
6165,2011-12-11,intc us equity,15.3436
6166,2011-12-08,intc us equity,15.3436
6167,2011-12-07,intc us equity,15.3436
6168,2011-12-06,intc us equity,15.3436
6169,2011-12-05,intc us equity,15.3436
6170,2011-12-04,intc us equity,15.3436
6171,2011-12-01,intc us equity,15.3436
6172,2011-11-30,intc us equity,15.3436
6173,2011-11-29,intc us equity,15.3436
6174,2011-11-28,intc us equity,15.3436
6175,2011-11-27,intc us equity,15.3436
6176,2011-11-24,intc us equity,15.3436
6177,2011-11-23,intc us equity,15.3436
6178,2011-11-22,intc us equity,15.3436
6179,2011-11-21,intc us equity,15.3436
6180,2011-11-20,intc us equity,15.3436
6181,2011-11-17,intc us equity,15.3436
6182,2011-11-16,intc us equity,15.3436
6183,2011-11-15,intc us equity,15.3436
6184,2011-11-14,intc us equity,15.3436
6185,2011-11-13,intc us equity,15.3436
6186,2011-11-10,intc us equity,15.3436
6187,2011-11-09,intc us equity,15.3436
6188,2011-11-08,intc us equity,15.3436
6189,2011-11-07,intc us equity,15.3436
6190,2011-11-06,intc us equity,15.3436
6191,2011-11-03,intc us equity,15.3436
6192,2011-11-02,intc us equity,15.3436
6193,2011-11-01,intc us equity,15.3436
6194,2011-10-31,intc us equity,15.3436
6195,2011-10-30,intc us equity,15.3436
6196,2011-10-27,intc us equity,15.3436
6197,2011-10-26,intc us equity,15.3436
6198,2011-10-25,intc us equity,15.3436
6199,2011-10-24,intc us equity,15.3436
6200,2011-10-23,intc us equity,15.3436
6201,2011-10-20,intc us equity,15.3436
6202,2011-10-19,intc us equity,15.3436
6203,2011-10-18,intc us equity,15.3436
6204,2011-10-17,intc us equity,15.3436
6205,2011-10-16,intc us equity,15.3436
6206,2011-10-13,intc us equity,15.3436
6207,2011-10-12,intc us equity,15.3436
6208,2011-10-11,intc us equity,15.3436
6209,2011-10-10,intc us equity,15.3436
6210,2011-10-09,intc us equity,15.3436
6211,2011-10-06,intc us equity,15.3436
6212,2011-10-05,intc us equity,15.3436
6213,2011-10-04,intc us equity,15.3436
6214,2011-10-03,intc us equity,15.3436
6215,2011-10-02,intc us equity,15.3436
6216,2011-09-29,intc us equity,4.2896
6217,2011-09-28,intc us equity,4.2896
6218,2011-09-27,intc us equity,4.2896
6219,2011-09-26,intc us equity,4.2896
6220,2011-09-25,intc us equity,4.2896
6221,2011-09-22,intc us equity,4.2896
6222,2011-09-21,intc us equity,4.2896
6223,2011-09-20,intc us equity,4.2896
6224,2011-09-19,intc us equity,4.2896
6225,2011-09-18,intc us equity,4.2896
6226,2011-09-15,intc us equity,4.2896
6227,2011-09-14,intc us equity,4.2896
6228,2011-09-13,intc us equity,4.2896
6229,2011-09-12,intc us equity,4.2896
6230,2011-09-11,intc us equity,4.2896
6231,2011-09-08,intc us equity,4.2896
6232,2011-09-07,intc us equity,4.2896
6233,2011-09-06,intc us equity,4.2896
6234,2011-09-05,intc us equity,4.2896
6235,2011-09-04,intc us equity,4.2896
6236,2011-09-01,intc us equity,4.2896
6237,2011-08-31,intc us equity,4.2896
6238,2011-08-30,intc us equity,4.2896
6239,2011-08-29,intc us equity,4.2896
6240,2011-08-28,intc us equity,4.2896
6241,2011-08-25,intc us equity,4.2896
6242,2011-08-24,intc us equity,4.2896
6243,2011-08-23,intc us equity,4.2896
6244,2011-08-22,intc us equity,4.2896
6245,2011-08-21,intc us equity,4.2896
6246,2011-08-18,intc us equity,4.2896
6247,2011-08-17,intc us equity,4.2896
6248,2011-08-16,intc us equity,4.2896
6249,2011-08-15,intc us equity,4.2896
6250,2011-08-14,intc us equity,4.2896
6251,2011-08-11,intc us equity,4.2896
6252,2011-08-10,intc us equity,4.2896
6253,2011-08-09,intc us equity,4.2896
6254,2011-08-08,intc us equity,4.2896
6255,2011-08-07,intc us equity,4.2896
6256,2011-08-04,intc us equity,4.2896
6257,2011-08-03,intc us equity,4.2896
6258,2011-08-02,intc us equity,4.2896
6259,2011-08-01,intc us equity,4.2896
6260,2011-07-31,intc us equity,4.2896
6261,2011-07-28,intc us equity,4.2896
6262,2011-07-27,intc us equity,4.2896
6263,2011-07-26,intc us equity,4.2896
6264,2011-07-25,intc us equity,4.2896
6265,2011-07-24,intc us equity,4.2896
6266,2011-07-21,intc us equity,4.2896
6267,2011-07-20,intc us equity,4.2896
6268,2011-07-19,intc us equity,4.2896
6269,2011-07-18,intc us equity,4.2896
6270,2011-07-17,intc us equity,4.2896
6271,2011-07-14,intc us equity,4.2896
6272,2011-07-13,intc us equity,4.2896
6273,2011-07-12,intc us equity,4.2896
6274,2011-07-11,intc us equity,4.2896
6275,2011-07-10,intc us equity,4.2896
6276,2011-07-07,intc us equity,4.2896
6277,2011-07-06,intc us equity,4.2896
6278,2011-07-05,intc us equity,4.2896
6279,2011-07-04,intc us equity,4.2896
6280,2011-07-03,intc us equity,4.2896
6281,2011-06-30,intc us equity,4.3992
6282,2011-06-29,intc us equity,4.3992
6283,2011-06-28,intc us equity,4.3992
6284,2011-06-27,intc us equity,4.3992
6285,2011-06-26,intc us equity,4.3992
6286,2011-06-23,intc us equity,4.3992
6287,2011-06-22,intc us equity,4.3992
6288,2011-06-21,intc us equity,4.3992
6289,2011-06-20,intc us equity,4.3992
6290,2011-06-19,intc us equity,4.3992
6291,2011-06-16,intc us equity,4.3992
6292,2011-06-15,intc us equity,4.3992
6293,2011-06-14,intc us equity,4.3992
6294,2011-06-13,intc us equity,4.3992
6295,2011-06-12,intc us equity,4.3992
6296,2011-06-09,intc us equity,4.3992
6297,2011-06-08,intc us equity,4.3992
6298,2011-06-07,intc us equity,4.3992
6299,2011-06-06,intc us equity,4.3992
6300,2011-06-05,intc us equity,4.3992
6301,2011-06-02,intc us equity,4.3992
6302,2011-06-01,intc us equity,4.3992
6303,2011-05-31,intc us equity,4.3992
6304,2011-05-30,intc us equity,4.3992
6305,2011-05-29,intc us equity,4.3992
6306,2011-05-26,intc us equity,4.3992
6307,2011-05-25,intc us equity,4.3992
6308,2011-05-24,intc us equity,4.3992
6309,2011-05-23,intc us equity,4.3992
6310,2011-05-22,intc us equity,4.3992
6311,2011-05-19,intc us equity,4.3992
6312,2011-05-18,intc us equity,4.3992
6313,2011-05-17,intc us equity,4.3992
6314,2011-05-16,intc us equity,4.3992
6315,2011-05-15,intc us equity,4.3992
6316,2011-05-12,intc us equity,4.3992
6317,2011-05-11,intc us equity,4.3992
6318,2011-05-10,intc us equity,4.3992
6319,2011-05-09,intc us equity,4.3992
6320,2011-05-08,intc us equity,4.3992
6321,2011-05-05,intc us equity,4.3992
6322,2011-05-04,intc us equity,4.3992
6323,2011-05-03,intc us equity,4.3992
6324,2011-05-02,intc us equity,4.3992
6325,2011-05-01,intc us equity,4.3992
6326,2011-04-28,intc us equity,4.3992
6327,2011-04-27,intc us equity,4.3992
6328,2011-04-26,intc us equity,4.3992
6329,2011-04-25,intc us equity,4.3992
6330,2011-04-24,intc us equity,4.3992
6331,2011-04-21,intc us equity,4.3992
6332,2011-04-20,intc us equity,4.3992
6333,2011-04-19,intc us equity,4.3992
6334,2011-04-18,intc us equity,4.3992
6335,2011-04-17,intc us equity,4.3992
6336,2011-04-14,intc us equity,4.3992
6337,2011-04-13,intc us equity,4.3992
6338,2011-04-12,intc us equity,4.3992
6339,2011-04-11,intc us equity,4.3992
6340,2011-04-10,intc us equity,4.3992
6341,2011-04-07,intc us equity,4.3992
6342,2011-04-06,intc us equity,4.3992
6343,2011-04-05,intc us equity,4.3992
6344,2011-04-04,intc us equity,4.3992
6345,2011-04-03,intc us equity,4.3992
6346,2011-03-31,intc us equity,4.2019
6347,2011-03-30,intc us equity,4.2019
6348,2011-03-29,intc us equity,4.2019
6349,2011-03-28,intc us equity,4.2019
6350,2011-03-27,intc us equity,4.2019
6351,2011-03-24,intc us equity,4.2019
6352,2011-03-23,intc us equity,4.2019
6353,2011-03-22,intc us equity,4.2019
6354,2011-03-21,intc us equity,4.2019
6355,2011-03-20,intc us equity,4.2019
6356,2011-03-17,intc us equity,4.2019
6357,2011-03-16,intc us equity,4.2019
6358,2011-03-15,intc us equity,4.2019
6359,2011-03-14,intc us equity,4.2019
6360,2011-03-13,intc us equity,4.2019
6361,2011-03-10,intc us equity,4.2019
6362,2011-03-09,intc us equity,4.2019
6363,2011-03-08,intc us equity,4.2019
6364,2011-03-07,intc us equity,4.2019
6365,2011-03-06,intc us equity,4.2019
6366,2011-03-03,intc us equity,4.2019
6367,2011-03-02,intc us equity,4.2019
6368,2011-03-01,intc us equity,4.2019
6369,2011-02-28,intc us equity,4.2019
6370,2011-02-27,intc us equity,4.2019
6371,2011-02-24,intc us equity,4.2019
6372,2011-02-23,intc us equity,4.2019
6373,2011-02-22,intc us equity,4.2019
6374,2011-02-21,intc us equity,4.2019
6375,2011-02-20,intc us equity,4.2019
6376,2011-02-17,intc us equity,4.2019
6377,2011-02-16,intc us equity,4.2019
6378,2011-02-15,intc us equity,4.2019
6379,2011-02-14,intc us equity,4.2019
6380,2011-02-13,intc us equity,4.2019
6381,2011-02-10,intc us equity,4.2019
6382,2011-02-09,intc us equity,4.2019
6383,2011-02-08,intc us equity,4.2019
6384,2011-02-07,intc us equity,4.2019
6385,2011-02-06,intc us equity,4.2019
6386,2011-02-03,intc us equity,4.2019
6387,2011-02-02,intc us equity,4.2019
6388,2011-02-01,intc us equity,4.2019
6389,2011-01-31,intc us equity,4.2019
6390,2011-01-30,intc us equity,4.2019
6391,2011-01-27,intc us equity,4.2019
6392,2011-01-26,intc us equity,4.2019
6393,2011-01-25,intc us equity,4.2019
6394,2011-01-24,intc us equity,4.2019
6395,2011-01-23,intc us equity,4.2019
6396,2011-01-20,intc us equity,4.2019
6397,2011-01-19,intc us equity,4.2019
6398,2011-01-18,intc us equity,4.2019
6399,2011-01-17,intc us equity,4.2019
6400,2011-01-16,intc us equity,4.2019
6401,2011-01-13,intc us equity,4.2019
6402,2011-01-12,intc us equity,4.2019
6403,2011-01-11,intc us equity,4.2019
6404,2011-01-10,intc us equity,4.2019
6405,2011-01-09,intc us equity,4.2019
6406,2011-01-06,intc us equity,4.2019
6407,2011-01-05,intc us equity,4.2019
6408,2011-01-04,intc us equity,4.2019
6409,2011-01-03,intc us equity,4.2019
6410,2011-01-02,intc us equity,4.2019
6411,2010-12-30,intc us equity,4.2019
6412,2010-12-29,intc us equity,4.2019
6413,2010-12-28,intc us equity,4.2019
6414,2010-12-27,intc us equity,4.2019
6415,2010-12-26,intc us equity,4.2019
6416,2010-12-23,intc us equity,4.3463
6417,2010-12-22,intc us equity,4.3463
6418,2010-12-21,intc us equity,4.3463
6419,2010-12-20,intc us equity,4.3463
6420,2010-12-19,intc us equity,4.3463
6421,2010-12-16,intc us equity,4.3463
6422,2010-12-15,intc us equity,4.3463
6423,2010-12-14,intc us equity,4.3463
6424,2010-12-13,intc us equity,4.3463
6425,2010-12-12,intc us equity,4.3463
6426,2010-12-09,intc us equity,4.3463
6427,2010-12-08,intc us equity,4.3463
6428,2010-12-07,intc us equity,4.3463
6429,2010-12-06,intc us equity,4.3463
6430,2010-12-05,intc us equity,4.3463
6431,2010-12-02,intc us equity,4.3463
6432,2010-12-01,intc us equity,4.3463
6433,2010-11-30,intc us equity,4.3463
6434,2010-11-29,intc us equity,4.3463
6435,2010-11-28,intc us equity,4.3463
6436,2010-11-25,intc us equity,4.3463
6437,2010-11-24,intc us equity,4.3463
6438,2010-11-23,intc us equity,4.3463
6439,2010-11-22,intc us equity,4.3463
6440,2010-11-21,intc us equity,4.3463
6441,2010-11-18,intc us equity,4.3463
6442,2010-11-17,intc us equity,4.3463
6443,2010-11-16,intc us equity,4.3463
6444,2010-11-15,intc us equity,4.3463
6445,2010-11-14,intc us equity,4.3463
6446,2010-11-11,intc us equity,4.3463
6447,2010-11-10,intc us equity,4.3463
6448,2010-11-09,intc us equity,4.3463
6449,2010-11-08,intc us equity,4.3463
6450,2010-11-07,intc us equity,4.3463
6451,2010-11-04,intc us equity,4.3463
6452,2010-11-03,intc us equity,4.3463
6453,2010-11-02,intc us equity,4.3463
6454,2010-11-01,intc us equity,4.3463
6455,2010-10-31,intc us equity,4.3463
6456,2010-10-28,intc us equity,4.3463
6457,2010-10-27,intc us equity,4.3463
6458,2010-10-26,intc us equity,4.3463
6459,2010-10-25,intc us equity,4.3463
6460,2010-10-24,intc us equity,4.3463
6461,2010-10-21,intc us equity,4.3463
6462,2010-10-20,intc us equity,4.3463
6463,2010-10-19,intc us equity,4.3463
6464,2010-10-18,intc us equity,4.3463
6465,2010-10-17,intc us equity,4.3463
6466,2010-10-14,intc us equity,4.3463
6467,2010-10-13,intc us equity,4.3463
6468,2010-10-12,intc us equity,4.3463
6469,2010-10-11,intc us equity,4.3463
6470,2010-10-10,intc us equity,4.3463
6471,2010-10-07,intc us equity,4.3463
6472,2010-10-06,intc us equity,4.3463
6473,2010-10-05,intc us equity,4.3463
6474,2010-10-04,intc us equity,4.3463
6475,2010-10-03,intc us equity,4.3463
6476,2010-09-30,intc us equity,4.3463
6477,2010-09-29,intc us equity,4.3463
6478,2010-09-28,intc us equity,4.3463
6479,2010-09-27,intc us equity,4.3463
6480,2010-09-26,intc us equity,4.3463
6481,2010-09-23,intc us equity,4.4894
6482,2010-09-22,intc us equity,4.4894
6483,2010-09-21,intc us equity,4.4894
6484,2010-09-20,intc us equity,4.4894
6485,2010-09-19,intc us equity,4.4894
6486,2010-09-16,intc us equity,4.4894
6487,2010-09-15,intc us equity,4.4894
6488,2010-09-14,intc us equity,4.4894
6489,2010-09-13,intc us equity,4.4894
6490,2010-09-12,intc us equity,4.4894
6491,2010-09-09,intc us equity,4.4894
6492,2010-09-08,intc us equity,4.4894
6493,2010-09-07,intc us equity,4.4894
6494,2010-09-06,intc us equity,4.4894
6495,2010-09-05,intc us equity,4.4894
6496,2010-09-02,intc us equity,4.4894
6497,2010-09-01,intc us equity,4.4894
6498,2010-08-31,intc us equity,4.4894
6499,2010-08-30,intc us equity,4.4894
6500,2010-08-29,intc us equity,4.4894
6501,2010-08-26,intc us equity,4.4894
6502,2010-08-25,intc us equity,4.4894
6503,2010-08-24,intc us equity,4.4894
6504,2010-08-23,intc us equity,4.4894
6505,2010-08-22,intc us equity,4.4894
6506,2010-08-19,intc us equity,4.4894
6507,2010-08-18,intc us equity,4.4894
6508,2010-08-17,intc us equity,4.4894
6509,2010-08-16,intc us equity,4.4894
6510,2010-08-15,intc us equity,4.4894
6511,2010-08-12,intc us equity,4.4894
6512,2010-08-11,intc us equity,4.4894
6513,2010-08-10,intc us equity,4.4894
6514,2010-08-09,intc us equity,4.4894
6515,2010-08-08,intc us equity,4.4894
6516,2010-08-05,intc us equity,4.4894
6517,2010-08-04,intc us equity,4.4894
6518,2010-08-03,intc us equity,4.4894
6519,2010-08-02,intc us equity,4.4894
6520,2010-08-01,intc us equity,4.4894
6521,2010-07-29,intc us equity,4.4894
6522,2010-07-28,intc us equity,4.4894
6523,2010-07-27,intc us equity,4.4894
6524,2010-07-26,intc us equity,4.4894
6525,2010-07-25,intc us equity,4.4894
6526,2010-07-22,intc us equity,4.4894
6527,2010-07-21,intc us equity,4.4894
6528,2010-07-20,intc us equity,4.4894
6529,2010-07-19,intc us equity,4.4894
6530,2010-07-18,intc us equity,4.4894
6531,2010-07-15,intc us equity,4.4894
6532,2010-07-14,intc us equity,4.4894
6533,2010-07-13,intc us equity,4.4894
6534,2010-07-12,intc us equity,4.4894
6535,2010-07-11,intc us equity,4.4894
6536,2010-07-08,intc us equity,4.4894
6537,2010-07-07,intc us equity,4.4894
6538,2010-07-06,intc us equity,4.4894
6539,2010-07-05,intc us equity,4.4894
6540,2010-07-04,intc us equity,4.4894
6541,2010-07-01,intc us equity,4.4894
6542,2010-06-30,intc us equity,4.4894
6543,2010-06-29,intc us equity,4.4894
6544,2010-06-28,intc us equity,4.4894
6545,2010-06-27,intc us equity,4.4894
6546,2010-06-24,intc us equity,4.7832
6547,2010-06-23,intc us equity,4.7832
6548,2010-06-22,intc us equity,4.7832
6549,2010-06-21,intc us equity,4.7832
6550,2010-06-20,intc us equity,4.7832
6551,2010-06-17,intc us equity,4.7832
6552,2010-06-16,intc us equity,4.7832
6553,2010-06-15,intc us equity,4.7832
6554,2010-06-14,intc us equity,4.7832
6555,2010-06-13,intc us equity,4.7832
6556,2010-06-10,intc us equity,4.7832
